ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,prompt_text_cosine_similarity,avg_sentence_cosine_similarity,label
6,1,3,13,1,3,2,2,2,1,2,1,2,0.039426523,42.72,12.3,5.523809524,25,1.049238682,1.016724527,0.975030005,0.9702636,0
2,0,2,16,1,7,0,1,0,1,1,1,1,0.008196721,25.46,18.9,5.594594595,38,1.015640259,1.015640259,0.977608263,0,0
1,0,1,6,0,2,0,1,0,0,1,3,4,0.03125,41.7,12.7,5.095238095,22,1.00153482,1.00153482,0.984503031,0,0
5,0,1,21,0,7,1,3,2,0,1,2,1,0.014534884,29.86,13.1,5.78,19.33333333,1.004712224,1.002419273,0.971893191,0.976338655,0
1,3,1,8,0,4,3,1,0,0,1,1,2,0.019704433,31.55,16.6,5.451612903,35,1.58242774,1.58242774,0.964622736,0,0
5,0,0,6,0,4,1,1,1,2,2,0,1,0.005952381,12.26,17.8,5.423076923,29,1.00036943,1.00036943,0.973585308,0,0
5,0,1,6,0,0,1,1,0,1,0,0,0,0.039370079,43.73,11.9,5.3,23,1.002082348,1.002082348,0.991522431,0,0
6,4,0,25,0,7,2,3,3,2,2,6,6,0.006864989,49.45,11.8,5.367647059,25.33333333,1.00073278,1.000958641,0.96935302,0.991534501,0
3,1,0,13,0,4,0,2,0,0,0,2,3,0.008583691,12.94,15.4,6.03030303,18,1.018671751,1.003559649,0.986676574,0.975598216,0
4,3,2,14,0,7,0,3,0,1,1,0,0,0.010169492,55.95,9.3,5.369565217,16.33333333,1.000722528,1.002004306,0.969986796,0.95369643,0
2,0,1,4,0,3,2,1,0,0,1,0,0,0.090909091,77.23,5.2,4.409090909,25,1.260912418,1.260912418,0.964540362,0,0
3,3,0,4,0,2,1,1,0,0,0,0,0,0.008849558,14.97,14.7,6.928571429,17,1.000690341,1.000690341,0.985158265,0,0
9,3,0,15,3,4,1,3,1,0,2,2,1,0.034375,46.47,10.8,5.28,19.33333333,1.001433253,1.616358439,0.982756436,0.979547083,0
3,0,0,8,0,3,0,1,1,0,1,0,0,0.019354839,9.89,16.6,6.380952381,24,1.02971971,1.02971971,0.988555968,0,0
10,1,0,8,0,2,1,2,0,1,0,3,2,0.033175355,46.78,10.7,5.53125,17.5,1.012425423,1.006014943,0.972718954,0.960505068,0
6,0,3,9,0,3,0,2,0,0,0,1,2,0.07960199,46.27,10.9,5.060606061,17.5,1.008824348,1.014954686,0.970119238,0.979649842,0
7,2,3,15,1,4,8,3,1,0,0,1,1,0.065902579,45.76,11.1,5.384615385,23.66666667,1.004016042,1.019569397,0.977716744,0.969357103,0
2,0,1,8,1,2,0,1,0,0,1,0,0,0.048,57.61,10.7,4.636363636,12,1.017077684,1.217253864,0.974638283,0.965779662,0
5,2,1,8,0,4,1,2,0,1,1,1,0,0.009852217,46.27,10.9,5.090909091,18,1.000551105,1.000935376,0.96767205,0.979345024,0
5,2,1,7,0,5,0,2,1,1,0,0,0,0.022026432,6,16,6.533333333,16.5,1.048897624,1.00540936,0.984394252,0.984805107,0
3,3,0,11,1,2,2,1,2,0,1,1,0,0.004975124,10.23,18.5,5.666666667,35,1.041319609,1.041319609,0.97945106,0,0
3,2,2,14,0,8,1,2,0,1,2,0,2,0.02962963,48.64,12.1,4.955555556,24,1.015016437,1.004767597,0.98220551,0.981374085,0
12,4,2,19,0,3,4,3,0,1,1,4,3,0.007109005,33.54,13.7,5.709677419,23,1.010764718,1.004795392,0.979852796,0.979467928,0
9,0,2,21,0,6,1,2,1,3,2,4,3,0.018666667,17.17,17.9,5.396551724,32,1.070028901,1.036814809,0.981695652,0.974412084,0
5,1,3,9,0,1,1,1,0,0,0,4,5,0.004784689,44.41,15.8,4.942857143,37,1.001051068,1.001051068,0.976170123,0,0
3,0,0,5,0,0,0,1,0,0,1,1,1,0.068181818,41.36,10.7,5.769230769,14,1.004300117,1.004300117,0.988129973,0,0
12,0,2,16,1,8,3,2,1,0,1,2,3,0.012755102,2.79,19.3,6.320754717,29.5,1.564424753,1.5767079,0.96114862,0.98055017,0
2,0,1,7,0,6,0,2,0,0,0,0,0,0.011560694,33.92,11.5,6.166666667,13,1.001369476,1.004808724,0.977010548,0.980769932,0
4,1,2,12,0,5,2,1,0,1,5,2,1,0.016806723,11.59,20.1,5.742857143,39,1.002749562,1.002749562,0.98903656,0,0
3,0,0,9,0,1,0,1,2,0,1,1,1,0.035714286,38.32,11.9,5.111111111,23,1.002834678,1.002834678,0.983599186,0,0
6,3,1,8,0,3,1,1,0,1,2,1,1,0.019512195,16.66,18.1,5.965517241,33,1.056665182,1.056665182,0.976708889,0,0
6,2,0,12,1,7,2,2,0,0,1,1,1,0.006622517,31.72,14.4,5.644444444,24.5,1.261886954,1.048756182,0.976172805,0.975496054,0
11,4,2,12,1,3,1,3,0,1,0,3,1,0.009677419,14.97,14.7,6.11627907,16.33333333,1.170276642,1.008615414,0.983480036,0.986417234,0
8,0,0,12,0,5,0,2,0,1,3,1,0,0.006779661,8.37,17.2,6.170731707,21.5,1.004142523,1.001946688,0.976934791,0.982032657,0
5,1,0,8,0,2,1,2,0,0,3,0,0,0.076555024,30.87,12.7,5.9,16.5,1.592617035,1.423912764,0.980844975,0.989038646,0
5,0,2,11,0,3,0,1,1,0,1,0,0,0.031914894,33.58,15.8,5.266666667,32,1.018873334,1.018873334,0.987853825,0,0
13,3,2,15,0,3,2,3,2,0,0,2,0,0.038961039,20.08,14.8,6.055555556,20.33333333,1.001644969,1.035922527,0.973628283,0.990550756,0
5,0,1,7,0,3,1,1,0,0,0,0,1,0.005464481,28.17,15.8,6,28,1.012624621,1.012624621,0.986724496,0,0
8,3,1,15,0,6,3,2,2,2,2,1,1,0.005813953,28.17,15.8,5.296296296,30.5,1.179629803,1.224513292,0.974295259,0.991683841,0
4,1,2,18,1,6,3,2,0,1,4,2,2,0.023121387,28.67,15.6,5.705882353,28,1.003026009,1.091199219,0.973929405,0.981480122,0
6,2,3,20,0,7,3,2,0,0,2,4,0,0.015189873,31.04,16.8,5.206349206,34,1.153499842,1.167894542,0.971092165,0.984982014,0
1,0,0,5,0,1,0,1,0,1,0,1,0,0.054945055,79.6,6.4,4.352941176,18,1.027718782,1.027718782,0.971768439,0,0
5,0,4,18,0,7,0,2,0,0,2,2,2,0.010666667,26.64,16.4,5.8,28.5,1.001189709,1.000724137,0.971778631,0.98668021,0
3,0,0,9,0,4,1,2,0,1,0,1,0,0.042654028,46.78,10.7,5.363636364,18,1.003129959,1.005977631,0.97896111,0.977439344,0
10,2,0,21,0,4,1,3,1,0,2,2,3,0.006772009,25.8,14.6,6.180327869,22.66666667,1.002649784,1.002418319,0.977702856,0.985288471,0
11,2,4,24,2,12,1,3,0,0,3,6,8,0.010309278,30.84,16.8,5.094736842,33,1.23093307,1.227019588,0.974726796,0.982631862,0
7,0,0,11,0,5,1,2,0,0,2,1,1,0.040540541,16.83,16,6.170731707,22,1.076779366,1.158619344,0.974990129,0.986153841,0
5,2,3,8,0,2,2,1,1,1,1,3,2,0.060869565,9.56,20.9,5.162162162,41,1.012218237,1.012218237,0.974635899,0,0
4,1,1,7,0,3,1,1,1,0,0,2,2,0.046242775,28.17,15.8,5.37037037,30,1.003318906,1.003318906,0.981774151,0,0
9,1,0,16,0,7,1,2,3,0,1,2,3,0.017910448,15.31,16.6,6.063829787,27,1.008900523,1.008427322,0.980566025,0.978936553,0
4,5,0,11,1,2,3,2,0,0,0,2,4,0.052083333,47.49,10.4,5.152173913,26,1.004872084,1.003261209,0.977516115,0.987041831,0
5,2,2,6,0,2,1,1,0,1,2,0,2,0.04787234,40.01,15.4,5.032258065,33,1.041784286,1.041784286,0.98262012,0,0
2,2,0,8,0,7,1,2,0,1,1,0,2,0.009090909,45.76,11.1,5.411764706,18.5,1.000235319,1.003434122,0.970519722,0.990711987,0
13,0,1,14,0,5,1,3,0,2,2,4,7,0.045751634,38.66,13.8,5.333333333,25.33333333,1.046034455,1.125720263,0.972262979,0.988682628,0
4,0,0,7,1,4,0,2,0,0,1,2,0,0.043010753,17,13.9,6.625,14,1.001716137,1.019931495,0.979650974,0.975160062,0
4,4,1,10,0,5,2,3,0,0,4,2,1,0.037735849,46.47,10.8,5.408163265,18,1.005487204,1.002886057,0.974446714,0.983677149,0
2,0,1,10,3,5,1,2,0,0,1,2,1,0.026666667,52.19,10.7,4.868421053,20.5,1.013170123,1.008913696,0.975383937,0.970154583,0
7,6,4,15,0,6,4,3,0,0,0,2,3,0.031476998,25.49,14.7,5.672131148,22.66666667,1.080571055,1.096667369,0.98240608,0.976464778,0
1,0,1,5,0,2,0,1,0,0,1,1,1,0.047169811,38.32,11.9,5.625,17,1.270213604,1.270213604,0.984337747,0,0
3,2,1,17,0,5,0,2,1,0,0,2,1,0.007142857,18.35,15.4,6.153846154,21,1.002242684,1.05662322,0.986643732,0.986671746,0
4,0,1,6,0,5,2,1,0,2,0,1,4,0.005025126,32.57,16.2,5.533333333,34,1.000648499,1.000648499,0.959346652,0,0
10,3,3,23,0,9,3,4,0,0,3,1,2,0.024074074,25.8,14.6,5.675,21.75,1.00230372,1.00325048,0.954487741,0.984482547,0
3,1,1,13,0,9,2,2,0,1,0,1,1,0.017006803,9.38,16.8,6.461538462,21.5,1.011517048,1.006725073,0.980820596,0.985849261,0
1,0,2,13,0,2,1,2,1,0,2,0,0,0.097938144,63.7,8.4,4.818181818,18.5,1.229192853,1.244840145,0.976093769,0.9839257,0
8,0,2,16,0,6,2,2,3,2,2,1,1,0.024922118,15.81,16.4,5.787234043,27,1.10254848,1.020519972,0.961851954,0.974217355,0
6,1,3,21,1,5,4,2,2,1,3,5,1,0.032258065,43.06,14.2,4.793103448,33,1.004265547,1.079782784,0.986196756,0.98571384,0
9,3,0,15,0,6,3,3,0,2,1,2,3,0.007751938,34.97,13.2,5.586206897,21.33333333,1.016055822,1.010581772,0.967219412,0.985003203,0
4,5,2,11,2,4,0,2,0,2,1,2,5,0.008230453,64.54,10.1,4.14893617,24.5,1.00082016,1.442683339,0.96916008,0.97948432,0
6,1,2,17,0,5,2,1,0,1,2,2,3,0.014925373,10.24,24.8,5.403846154,55,1.012847662,1.012847662,0.974499822,0,0
8,1,1,9,4,5,0,3,0,1,2,2,1,0.018072289,54.22,9.9,5.346153846,18.66666667,1.023067832,1.16213731,0.957745969,0.959409088,0
2,0,0,13,0,3,0,2,1,1,1,1,1,0.010989011,49.31,9.7,5.464285714,15.5,1.006342411,1.026530325,0.976798594,0.978524089,0
2,2,0,8,0,4,1,2,0,1,1,0,0,0.050925926,37.81,12.1,5.484848485,18,1.039253235,1.047820687,0.982957482,0.987137437,0
2,0,1,3,0,3,0,1,1,0,0,1,0,0.055555556,-9.41,17.8,6.714285714,16,1.006779313,1.006779313,0.986013234,0,0
13,2,2,25,1,5,2,3,1,1,2,2,0,0.009345794,26.1,14.5,5.671875,23.66666667,1.026785135,1.023801446,0.971387982,0.980024546,0
12,1,2,31,1,11,2,4,0,2,3,8,3,0.01993865,29.38,15.3,5.515151515,26.75,1.02696836,1.032561392,0.957720637,0.97814701,0
5,2,1,8,0,1,0,2,1,2,0,1,2,0.011363636,56.25,9.1,4.64516129,17,1.027423263,1.007519662,0.975560784,0.981468737,0
6,4,3,12,0,5,1,3,0,0,0,1,1,0.00974026,7.52,15.4,6.625,15,1.004731059,1.002835194,0.929221928,0.9794029,0
4,0,1,7,0,0,2,1,0,1,1,1,0,0.026548673,37.3,12.3,5.529411765,20,2.425271749,2.425271749,0.984575689,0,0
4,0,1,7,2,0,1,1,0,1,0,0,0,0.046296296,62.68,8.7,5.176470588,21,1.048066258,1.048066258,0.972692609,0,0
3,0,4,18,0,3,1,1,1,1,3,1,1,0.003558719,20.39,20.8,5.511627907,46,1.09221971,1.09221971,0.975387514,0,0
4,1,1,9,0,5,1,1,0,0,1,0,1,0.004545455,-18.2,23.3,6.3,32,1.054156303,1.054156303,0.971833944,0,0
5,1,0,13,0,5,2,2,1,0,1,1,5,0.006734007,9.89,16.6,6.538461538,22,1.259050727,1.368124664,0.979161739,0.983502924,0
5,2,1,13,0,4,3,3,0,0,0,1,2,0.011673152,42.07,10.4,5.810810811,14.33333333,1.000430822,1.000648061,0.971132874,0.969493479,0
7,3,1,21,1,6,3,4,1,3,3,3,2,0.038990826,37.5,12.2,5.323529412,19,1.01817143,1.005904675,0.964622676,0.98121808,0
4,3,1,10,0,6,1,2,0,2,1,2,4,0.036101083,40.69,13.1,5.25,23.5,1.230060339,1.170714915,0.985057473,0.988619566,0
8,7,2,15,0,9,2,2,0,0,2,2,4,0.004474273,21.06,18.5,5.696969697,36,1.002500534,1.450335026,0.962020993,0.982043803,0
14,1,3,22,0,6,0,3,1,0,2,1,1,0.006423983,23.77,15.4,5.940298507,23.66666667,1.028383374,1.001985828,0.977389455,0.986174792,0
2,1,1,10,0,4,0,2,1,0,2,1,0,0.010416667,0.08,16.2,6.64,14,1.440763712,1.352367342,0.978719592,0.970799804,0
5,0,0,12,0,2,0,2,0,1,1,1,0,0.01025641,30.87,12.7,5.466666667,16,1.018735647,1.008527875,0.988214493,0.982214332,0
14,1,3,18,0,6,3,2,0,0,4,2,0,0.004597701,14.63,18.9,5.951612903,33.5,1.038182259,1.02735585,0.978321791,0.988539279,0
9,2,1,13,0,6,1,2,0,1,1,2,2,0.005865103,-2.13,19.1,6.533333333,24,1.001360536,1.009387434,0.977579296,0.98683387,0
4,2,2,12,2,4,1,2,0,0,1,2,5,0.012552301,43.73,11.9,5.076923077,21.5,1.120672822,1.04481113,0.980461299,0.986318827,0
3,0,3,15,1,7,2,2,2,2,3,3,5,0.026595745,1.26,19.9,5.543859649,31.5,1.050282598,1.110863864,0.979087114,0.968834519,0
7,3,0,17,0,3,4,3,2,1,0,5,3,0.009433962,38.32,11.9,5.22,20,1.001185775,1.001699567,0.969022095,0.97816968,0
4,2,0,12,0,6,2,1,2,0,1,1,1,0.004115226,-10.76,22.5,6.303030303,38,1.022726297,1.022726297,0.977163732,0,0
4,4,1,12,0,6,0,2,1,1,0,2,1,0.007490637,33.75,13.6,5.285714286,23.5,1.016456962,1.009610891,0.975906849,0.981396317,0
8,1,1,7,0,1,1,2,0,0,0,0,1,0.011976048,42.88,10.1,6.173913043,13,1.016163945,1.006171107,0.967195988,0.977068305,0
5,0,2,10,0,6,3,2,0,0,1,2,1,0.011320755,19.87,14.8,6.457142857,20,1.058029056,1.034046412,0.985751927,0.983221412,0
5,0,1,6,0,4,0,2,0,0,1,3,2,0.036082474,9.22,18.9,5.892857143,30,1.005328178,1.005328178,0.974181175,0,0
7,2,2,19,0,10,1,4,3,1,1,3,2,0.04,45.25,11.3,5.109589041,20.25,1.073176742,1.019400418,0.969293296,0.974410951,0
10,1,5,13,0,4,2,3,0,1,2,3,3,0.039660057,59.94,9.8,4.915254237,21.33333333,1.00538826,1.001571735,0.963025272,0.978029758,0
6,0,1,6,0,4,0,2,1,0,1,0,0,0.018072289,33.92,11.5,5.6,14,1.003340483,1.002033055,0.990794957,0.97513628,0
2,0,0,8,0,3,0,1,0,0,1,2,4,0.006666667,30.2,15,5.25,25,1.002848506,1.002848506,0.967182934,0,0
3,0,1,10,0,6,0,2,0,0,0,1,4,0.033057851,52.19,10.7,4.951219512,21.5,1.060622692,1.008387148,0.976123452,0.956440568,0
5,0,1,13,2,6,1,2,0,1,0,1,2,0.028469751,40.18,13.2,4.872340426,27.5,1.530429602,1.295127869,0.97096324,0.980181336,0
4,0,1,12,0,6,0,3,0,0,0,1,1,0.053639847,41.66,10.6,5.815789474,13.66666667,1.233455777,1.064304868,0.980859101,0.983388901,0
5,4,1,15,0,5,2,3,0,1,0,0,1,0.009090909,37.6,12.2,5.52,18.33333333,1.002990842,1.004903793,0.974954069,0.975255549,0
13,2,2,18,0,5,1,2,0,0,6,3,5,0.005291005,34.6,15.4,5.596491228,30.5,1.002660036,1.003408372,0.962310374,0.983302295,0
4,0,0,12,0,1,0,1,2,0,3,3,0,0.005681818,29.18,15.4,5.518518519,30,1.002018452,1.002018452,0.987143695,0,0
12,5,0,26,1,7,1,6,0,5,5,5,6,0.040268456,46.57,10.8,5.06185567,17.66666667,1.039377093,1.250972668,0.971164465,0.977504909,0
3,2,2,7,0,3,0,2,0,1,1,0,0,0.028409091,40.85,10.9,5.481481481,14.5,1.002484918,1.030096531,0.971328557,0.955718279,0
4,0,2,10,0,1,0,2,0,1,0,1,0,0.028248588,41.36,10.7,5.769230769,14,1.007959485,1.022834003,0.983504951,0.959519386,0
6,1,2,12,0,3,0,2,0,1,0,3,1,0.019157088,26.3,14.4,5.666666667,20.5,1.003906369,1.003439069,0.986185431,0.981786728,0
5,0,2,10,0,6,0,3,0,1,1,2,2,0.070247934,57.98,8.5,5,14.33333333,1.163641334,1.094439427,0.975439012,0.985020787,0
33,31,12,92,16,61,59,16,0,14,7,7,19,0.027777778,73.61,8.7,3.974358974,30.95,1.115427852,1.113433599,0.908982813,0.962339656,0
51,41,20,130,3,82,38,45,0,15,9,21,44,0.027632206,84.78,4.4,4.385630499,14.36206897,1.092003703,1.213730511,0.917488992,0.960634076,0
25,14,9,48,0,35,17,16,0,8,6,10,12,0.011026878,79.9,6.3,4.21978022,19.125,1.148289919,1.043786772,0.895325005,0.961557758,0
25,35,21,58,2,59,38,19,0,6,4,3,18,0.014231499,80.72,6,4.145728643,17.21428571,1.090624571,1.109436525,0.897098958,0.953444859,0
35,20,23,63,1,56,16,24,0,11,1,5,9,0.017313746,83.46,4.9,4.579104478,15.08,1.270019889,1.066110754,0.915180445,0.964857822,0
28,26,12,56,0,41,21,26,0,10,3,7,5,0.02443385,85.79,4,4.110062893,11.60606061,1.114986777,1.180692138,0.876375198,0.952503094,0
59,41,25,165,3,88,50,50,1,12,13,6,41,0.020696143,92.42,3.5,4.145228216,12.97183099,1.04193294,1.016731519,0.917400777,0.94868292,0
38,49,17,133,3,100,57,51,7,11,6,7,29,0.02974359,86.6,3.7,4.300287356,11.04819277,1.126828313,1.076781927,0.919501007,0.943598591,0
53,41,24,172,7,167,54,99,3,22,8,10,35,0.022871046,96.08,2.1,4.004040404,11.05357143,1.087427258,1.053704706,0.898596466,0.959367971,0
35,14,15,96,1,65,28,24,1,3,7,13,24,0.014874628,69.72,8.1,4.423611111,19.26923077,1.125470877,1.054491386,0.923586309,0.964696514,0
51,33,21,159,2,127,55,66,3,19,10,13,48,0.02358888,77.33,5.2,4.617048346,12.58441558,1.096709847,1.058652862,0.921227574,0.96312291,0
37,36,22,96,8,78,36,32,0,19,4,12,24,0.019136627,83.25,5,4.364150943,15.925,1.007487774,1.054512085,0.898274899,0.960213929,0
22,20,9,90,1,70,42,30,5,8,3,11,19,0.036144578,83.76,4.8,4.393181818,15.38888889,1.081906915,1.376785704,0.908225179,0.957652063,0
65,61,29,106,3,121,50,53,6,9,10,15,33,0.02055993,83.46,4.9,4.237483954,14.96721311,1.067632556,1.202151145,0.904608667,0.965417808,0
38,14,15,80,2,43,24,12,0,10,6,8,14,0.013958126,50.4,13.5,4.641833811,32.25,1.168854952,1.241350959,0.906826258,0.970397516,0
28,33,11,43,5,92,30,62,0,6,3,5,6,0.032843137,96.08,2.1,3.575539568,10.5483871,1.030574441,1.018776889,0.868681431,0.961910568,0
13,24,2,56,1,34,15,22,0,8,8,9,9,0.032391048,78.35,4.8,4.330065359,11.87878788,1.044011116,1.007843046,0.883802831,0.964281872,0
34,26,23,83,4,100,28,47,4,9,5,12,12,0.027242837,86.5,3.7,4.067590988,12.10344828,1.135876656,1.134084355,0.897486567,0.955449209,0
9,41,3,58,2,78,23,0,1,7,1,4,16,0.031712474,89.14,2.7,3.946391753,12.625,1.071314335,1.01288744,0.898870111,0.964206658,0
112,157,51,276,13,269,120,121,13,36,14,32,83,0.020113686,84.07,4.7,4.014602488,14.97260274,1.052642107,1.025742415,0.904112995,0.961808603,0
30,25,5,79,5,64,7,42,2,11,2,8,15,0.032258065,79.36,4.4,4.217391304,10.88679245,1.108866334,1.048841589,0.894315839,0.958341374,0
39,18,12,88,6,110,52,65,3,12,5,17,39,0.03299725,77.53,5.1,4.376899696,12.71621622,1.071037173,1.462527681,0.904876828,0.952684533,0
21,32,8,40,2,41,19,18,0,1,4,4,11,0.020291693,83.25,5,4.003257329,15.60869565,1.040978432,1.060440794,0.870986521,0.956043785,0
19,22,11,52,4,57,23,25,2,5,4,1,6,0.02922423,84.98,4.3,4.056338028,13.81818182,1.029713988,1.0692076,0.900659263,0.953182628,0
44,14,23,116,10,63,37,30,13,24,7,13,25,0.019702277,71.65,7.4,4.446124764,20.43333333,1.070809364,1.020483861,0.910340905,0.971414708,0
21,25,9,59,0,55,23,28,0,5,2,7,22,0.027226319,101.19,2.2,3.698895028,14.16666667,1.016451597,1.056607989,0.891266525,0.960756224,0
30,29,10,62,1,66,11,35,1,9,4,7,20,0.032411821,84.98,4.3,4.113163972,12,1.040706277,1.125652752,0.896853745,0.95354875,0
104,83,41,287,13,201,104,68,15,36,15,59,71,0.016122189,71.44,7.4,4.647679325,20.23863636,1.05984056,1.082202349,0.923179746,0.960277253,0
32,8,10,101,4,58,8,26,0,12,3,22,46,0.014886165,89.58,4.6,4.16091954,17.59259259,1.058282018,1.027573462,0.920164585,0.971908631,0
122,94,83,316,19,277,58,119,12,34,16,31,94,0.021238138,82.65,5.2,3.956020942,16.04379562,1.049132228,1.016052943,0.910914719,0.96586369,0
40,16,11,79,1,67,27,24,0,7,1,12,18,0.004957188,63.7,8.4,4.833333333,17.70833333,1.114683151,1.062453205,0.891162694,0.963497159,0
32,56,25,122,4,115,56,41,8,7,11,5,50,0.018344519,93.03,3.3,4.053370787,14.89655172,1.103905797,1.36053031,0.859935999,0.962991754,0
26,36,19,87,2,111,44,45,0,10,6,8,28,0.028491359,92.02,3.7,3.888888889,14.01960784,1.140915751,1.194752445,0.92016089,0.960544121,0
41,25,14,103,2,85,29,55,2,15,9,6,19,0.032603406,87.21,3.5,4.12293578,10.6984127,1.028943777,1.130119878,0.897984564,0.955223613,0
51,34,23,96,1,73,51,26,2,15,4,15,24,0.016786571,81.43,5.7,4.329608939,21.33333333,1.087798834,1.057439804,0.910755813,0.950350888,0
16,28,10,37,1,48,17,30,0,3,0,1,11,0.03358209,86.5,3.7,4.059016393,10.79411765,1.026961207,1.122773195,0.891123652,0.950404438,0
106,87,71,370,17,264,137,66,0,35,21,36,75,0.021682567,74.73,8.3,4.239093484,24.3253012,1.130555749,1.087321777,0.924152911,0.964954933,0
20,25,12,65,1,60,26,35,2,12,3,1,13,0.060962567,94.86,2.6,3.852017937,11.8245614,1.028789163,1.057548683,0.904942751,0.949811136,0
35,36,14,67,3,72,11,42,0,12,4,4,7,0.032112166,87.01,3.5,3.859913793,11.04166667,1.041842937,1.000673403,0.912265182,0.963686607,0
60,70,63,184,9,152,0,0,0,13,19,22,77,0.009016745,-1005.1,425.2,3.903225806,50.72727273,1.145172358,1.048635732,0.914934635,0.964328909,0
28,32,20,100,7,67,37,22,1,10,10,10,25,0.01691974,76.25,7.7,4.385080645,23.66666667,1.064155579,1.030979679,0.905222058,0.972578278,0
7,19,12,43,0,38,15,12,1,5,3,6,10,0.017705928,79.7,6.3,4.331932773,22.5,1.104002595,1.083317618,0.915270329,0.961912822,0
22,13,14,49,0,55,16,28,0,4,3,4,11,0.024454726,86.91,3.6,4.016949153,11.72413793,1.22701025,1.403816108,0.896213412,0.966780654,0
31,37,23,128,15,118,37,64,2,14,6,9,34,0.031783681,87.82,3.2,4.129395218,9.782608696,1.033824205,1.00669665,0.910758734,0.949832999,0
35,37,38,149,2,82,46,29,2,8,7,46,51,0.018656716,74.73,8.3,4.316666667,24.93333333,1.16356945,1.132264242,0.915249527,0.970257357,0
42,25,13,85,2,81,12,59,0,6,8,13,24,0.029707296,87.92,3.2,4.28358209,9.582089552,1.155978203,1.073339632,0.914268672,0.957688908,0
25,14,17,39,6,55,17,19,0,7,4,3,7,0.026003392,87.45,5.4,3.74863388,21.52631579,1.16836977,1.128271611,0.892264962,0.962147239,0
15,18,8,55,5,45,18,32,0,8,11,3,9,0.054360812,95.98,2.2,3.861111111,9.533333333,1.058656335,1.212853148,0.875494838,0.958991315,0
45,38,25,115,2,108,38,41,0,11,10,8,33,0.014150943,80.62,6,4.426865672,17.8372093,1.105861664,1.111535361,0.907286644,0.959164085,0
59,80,37,164,6,189,78,106,6,16,5,18,32,0.026152482,87.42,3.4,4.085532302,11.2605042,1.054660678,1.014553568,0.901161253,0.955009724,0
37,48,18,112,6,94,53,60,4,18,7,15,23,0.032060349,87.01,3.5,4.077809798,10.73493976,1.093548298,1.057380968,0.919945955,0.958620258,0
10,16,6,50,3,33,24,12,0,2,2,8,15,0.01266825,81.43,5.7,4.284482759,18.06666667,1.014994144,1.008006501,0.92481935,0.944946323,0
28,17,20,83,7,71,21,32,0,15,6,7,21,0.032843137,92.73,3.4,3.733193277,12.10416667,1.056124687,1.048249805,0.907454073,0.953319348,0
67,67,50,268,6,274,88,149,1,26,6,22,102,0.018237082,86.1,3.9,4.291534055,11.66071429,1.130631924,1.086451621,0.89608264,0.962904083,0
37,28,15,92,4,80,33,43,1,5,9,10,33,0.029874214,93.64,3.1,3.988847584,13.8125,1.08822298,1.042672541,0.904500246,0.962861388,0
13,11,10,51,3,48,14,20,2,4,4,5,14,0.02358143,91.21,4,3.741935484,15.66666667,1.071073055,1.142039083,0.900681734,0.965625802,0
22,18,12,83,4,54,14,37,0,6,6,12,16,0.020863658,86.2,3.8,4.294736842,11.64864865,1.050726891,1.634838836,0.893629134,0.961370928,0
103,103,64,275,17,215,39,67,1,52,19,23,37,0.023203927,84.61,6.5,3.898326898,19.6091954,1.177786469,1.142423465,0.922865808,0.963745135,0
27,25,16,69,3,57,12,17,0,9,6,5,23,0.018604651,81.53,5.6,3.979057592,16.84,1.156594872,1.049283442,0.890859663,0.968810029,0
41,50,27,96,1,89,35,22,0,25,6,8,17,0.018876404,82.07,7.5,3.763458401,23.24137931,1.131784081,1.097765014,0.89125514,0.962683648,0
16,20,14,59,1,62,29,32,1,13,4,3,18,0.042021277,94.25,2.8,3.771883289,12.54054054,1.078174591,1.284095336,0.897477984,0.95838908,0
14,25,10,31,3,47,17,16,0,7,3,3,6,0.02425107,92.42,3.5,3.6875,15,1.103396893,1.066710752,0.885722995,0.963443802,0
55,52,29,120,4,127,33,66,1,15,8,17,24,0.022601476,85.39,4.2,3.91875,13.07042254,1.029183626,1.001142975,0.904280365,0.965954098,0
39,47,32,95,8,86,38,49,3,12,10,12,24,0.030496131,84.88,4.4,4.049919485,13.35714286,1.116758823,1.042647576,0.910251796,0.952649359,0
10,19,5,36,4,48,25,27,2,2,2,3,8,0.068042387,87.82,3.2,4.291925466,11.61111111,1.117502093,1.60950107,0.899717152,0.954838225,0
21,26,10,59,2,59,15,57,8,11,3,5,8,0.044456067,97.6,1.5,3.650900901,7.532467532,1.087997913,1.074229144,0.908452213,0.948026195,0
27,37,17,100,0,80,20,23,2,4,5,8,36,0.009736308,77.06,7.4,4.509513742,20.84,1.066601276,1.112164963,0.88929528,0.975512031,0
11,8,7,29,4,39,4,17,1,7,3,5,12,0.037837838,92.42,3.5,3.84375,11.72727273,1.017161727,1.015293642,0.92770189,0.956746524,0
42,19,19,140,1,98,13,49,4,12,21,17,43,0.022482893,93.44,3.1,4.225225225,12.90163934,1.070283532,1.103404623,0.89176625,0.965819959,0
23,45,12,51,1,69,13,35,0,8,5,4,12,0.030701754,93.64,3.1,3.798099762,12.12820513,1.037213087,1.042661746,0.905120134,0.956569301,0
